fornamn,efternamn,parti,valkrets,riksdagsstatus,fodelsear,kon,hemort,person_url_xml,bild_url_80
Camilla,Rinaldo Miller,KD,Jönköpings län,Tjänstgörande statsrådsersättare,1969,kvinna,,https://data.riksdagen.se/person/f35d1113-d26c-4e3f-aec4-b175d31d384f,https://data.riksdagen.se/filarkiv/bilder/ledamot/f35d1113-d26c-4e3f-aec4-b175d31d384f_80.jpg
Martina,Johansson,C,Södermanlands län,Tjänstgörande riksdagsledamot,1975,kvinna,,https://data.riksdagen.se/person/5f965f4e-69e5-489d-99bf-a8908fc3e34a,https://data.riksdagen.se/filarkiv/bilder/ledamot/5f965f4e-69e5-489d-99bf-a8908fc3e34a_80.jpg
Josefin,Malmqvist,M,Stockholms län,Tjänstgörande riksdagsledamot,1987,kvinna,,https://data.riksdagen.se/person/698a36fb-19f3-48cf-bfda-20a17195fbd5,https://data.riksdagen.se/filarkiv/bilder/ledamot/698a36fb-19f3-48cf-bfda-20a17195fbd5_80.jpg
Katja,Nyberg,SD,Kronobergs län,Tjänstgörande riksdagsledamot,1971,kvinna,,https://data.riksdagen.se/person/243a8476-df07-435b-b2e8-50d03926ae51,https://data.riksdagen.se/filarkiv/bilder/ledamot/243a8476-df07-435b-b2e8-50d03926ae51_80.jpg
Eric,Westroth,SD,Jönköpings län,Tjänstgörande riksdagsledamot,1971,man,,https://data.riksdagen.se/person/a7390cef-27c2-4068-800d-ee21b1a94c69,https://data.riksdagen.se/filarkiv/bilder/ledamot/a7390cef-27c2-4068-800d-ee21b1a94c69_80.jpg
Muharrem,Demirok,C,Östergötlands län,Tjänstgörande riksdagsledamot,1976,man,,https://data.riksdagen.se/person/8f411454-d7ac-46dd-b505-ad4de24ad18b,https://data.riksdagen.se/filarkiv/bilder/ledamot/8f411454-d7ac-46dd-b505-ad4de24ad18b_80.jpg
Louise,Eklund,L,Malmö kommun,Tjänstgörande riksdagsledamot,1979,kvinna,,https://data.riksdagen.se/person/b0869471-2089-4596-9137-ddc9efd91555,https://data.riksdagen.se/filarkiv/bilder/ledamot/b0869471-2089-4596-9137-ddc9efd91555_80.jpg
Anders,Ådahl,C,Västra Götalands läns västra,Tjänstgörande riksdagsledamot,1972,man,,https://data.riksdagen.se/person/59b84d84-3bc8-4175-a3b7-16f5ed8f6b25,https://data.riksdagen.se/filarkiv/bilder/ledamot/59b84d84-3bc8-4175-a3b7-16f5ed8f6b25_80.jpg
Oscar,Sjöstedt,SD,Västmanlands län,Tjänstgörande riksdagsledamot,1981,man,,https://data.riksdagen.se/person/78e41c66-0d03-4914-9369-f03b795217e5,https://data.riksdagen.se/filarkiv/bilder/ledamot/78e41c66-0d03-4914-9369-f03b795217e5_80.jpg
Mikael,Oscarsson,KD,Uppsala län,Tjänstgörande riksdagsledamot,1967,man,,https://data.riksdagen.se/person/d7c3256b-83e4-11d4-ae60-0050040c9b55,https://data.riksdagen.se/filarkiv/bilder/ledamot/d7c3256b-83e4-11d4-ae60-0050040c9b55_80.jpg
Mattias,Bäckström Johansson,SD,Kalmar län,Tjänstgörande riksdagsledamot,1985,man,,https://data.riksdagen.se/person/cb0336b4-54a8-4384-abe3-8d6cbebc63fa,https://data.riksdagen.se/filarkiv/bilder/ledamot/cb0336b4-54a8-4384-abe3-8d6cbebc63fa_80.jpg
Arin,Karapet,M,Stockholms kommun,Tjänstgörande riksdagsledamot,1988,man,,https://data.riksdagen.se/person/2658d745-0315-41b7-926c-f136a7803b88,https://data.riksdagen.se/filarkiv/bilder/ledamot/2658d745-0315-41b7-926c-f136a7803b88_80.jpg
Angelika,Bengtsson,SD,Stockholms kommun,Tjänstgörande riksdagsledamot,1990,kvinna,,https://data.riksdagen.se/person/9d68c0c3-2102-402d-998f-dc56a410d19d,https://data.riksdagen.se/filarkiv/bilder/ledamot/9d68c0c3-2102-402d-998f-dc56a410d19d_80.jpg
Jimmy,Ståhl,SD,Göteborgs kommun,Tjänstgörande riksdagsledamot,1975,man,,https://data.riksdagen.se/person/c63331e9-02ca-4f71-a7de-9a17e2ec4ac4,https://data.riksdagen.se/filarkiv/bilder/ledamot/c63331e9-02ca-4f71-a7de-9a17e2ec4ac4_80.jpg
Katarina,Tolgfors,M,Örebro län,Tjänstgörande statsrådsersättare,1967,kvinna,,https://data.riksdagen.se/person/eefa5137-f4ca-4462-8d51-a8267b469507,https://data.riksdagen.se/filarkiv/bilder/ledamot/eefa5137-f4ca-4462-8d51-a8267b469507_80.jpg
Oskar,Svärd,M,Örebro län,Tjänstgörande riksdagsledamot,1995,man,,https://data.riksdagen.se/person/550799bc-79b5-4dff-a26a-94c96a61ab5b,https://data.riksdagen.se/filarkiv/bilder/ledamot/550799bc-79b5-4dff-a26a-94c96a61ab5b_80.jpg
Ulf,Lindholm,SD,Västernorrlands län,Tjänstgörande riksdagsledamot,1963,man,,https://data.riksdagen.se/person/0ce4c821-ec93-4deb-9fce-8b31f7355518,https://data.riksdagen.se/filarkiv/bilder/ledamot/0ce4c821-ec93-4deb-9fce-8b31f7355518_80.jpg
Roland,Utbult,KD,Västra Götalands läns västra,Tjänstgörande riksdagsledamot,1951,man,,https://data.riksdagen.se/person/e3b6587d-15fd-4a54-a95b-c1eaa56d2f68,https://data.riksdagen.se/filarkiv/bilder/ledamot/e3b6587d-15fd-4a54-a95b-c1eaa56d2f68_80.jpg
